Name,GeoID,Gini Index
"Lee County, Iowa",05000US19111,0.413
"Linn County, Iowa",05000US19113,0.4263
"Louisa County, Iowa",05000US19115,0.3932
"Lucas County, Iowa",05000US19117,0.4167
"Lyon County, Iowa",05000US19119,0.3831
"Madison County, Iowa",05000US19121,0.4156
"Mahaska County, Iowa",05000US19123,0.4203
"Marion County, Iowa",05000US19125,0.3891
"Marshall County, Iowa",05000US19127,0.3998
"Mills County, Iowa",05000US19129,0.3801
"Mitchell County, Iowa",05000US19131,0.3688
"Monona County, Iowa",05000US19133,0.4223
"Monroe County, Iowa",05000US19135,0.4043
"Montgomery County, Iowa",05000US19137,0.4464
"Muscatine County, Iowa",05000US19139,0.4006
"O'Brien County, Iowa",05000US19141,0.4602
"Osceola County, Iowa",05000US19143,0.403
"Page County, Iowa",05000US19145,0.4355
"Palo Alto County, Iowa",05000US19147,0.4247
"Plymouth County, Iowa",05000US19149,0.4025
"Pocahontas County, Iowa",05000US19151,0.4131
"Polk County, Iowa",05000US19153,0.4314
"Pottawattamie County, Iowa",05000US19155,0.422
"Poweshiek County, Iowa",05000US19157,0.4175
"Ringgold County, Iowa",05000US19159,0.4192
"Sac County, Iowa",05000US19161,0.4189
"Scott County, Iowa",05000US19163,0.448
"Shelby County, Iowa",05000US19165,0.4177
"Sioux County, Iowa",05000US19167,0.4001
"Story County, Iowa",05000US19169,0.4561
"Tama County, Iowa",05000US19171,0.413
"Taylor County, Iowa",05000US19173,0.4289
"Union County, Iowa",05000US19175,0.4162
"Van Buren County, Iowa",05000US19177,0.4003
"Wapello County, Iowa",05000US19179,0.4468
"Warren County, Iowa",05000US19181,0.3986
"Washington County, Iowa",05000US19183,0.3948
"Wayne County, Iowa",05000US19185,0.4297
"Webster County, Iowa",05000US19187,0.446
"Winnebago County, Iowa",05000US19189,0.3937
"Winneshiek County, Iowa",05000US19191,0.3933
"Woodbury County, Iowa",05000US19193,0.4325
"Worth County, Iowa",05000US19195,0.4584
"Wright County, Iowa",05000US19197,0.4334
"Ada County, Idaho",05000US16001,0.434
"Adams County, Idaho",05000US16003,0.4285
"Bannock County, Idaho",05000US16005,0.4228
"Bear Lake County, Idaho",05000US16007,0.3933
"Benewah County, Idaho",05000US16009,0.3861
"Bingham County, Idaho",05000US16011,0.4014
"Blaine County, Idaho",05000US16013,0.446
"Boise County, Idaho",05000US16015,0.4236
"Bonner County, Idaho",05000US16017,0.4482
"Bonneville County, Idaho",05000US16019,0.422
"Boundary County, Idaho",05000US16021,0.4085
"Butte County, Idaho",05000US16023,0.4358
"Camas County, Idaho",05000US16025,0.3865
"Canyon County, Idaho",05000US16027,0.3993
"Caribou County, Idaho",05000US16029,0.3876
"Cassia County, Idaho",05000US16031,0.4334
"Clark County, Idaho",05000US16033,0.3425
"Clearwater County, Idaho",05000US16035,0.3937
"Custer County, Idaho",05000US16037,0.4228
"Elmore County, Idaho",05000US16039,0.3832
"Franklin County, Idaho",05000US16041,0.3801
"Fremont County, Idaho",05000US16043,0.3923
"Gem County, Idaho",05000US16045,0.4124
"Gooding County, Idaho",05000US16047,0.4246
"Idaho County, Idaho",05000US16049,0.3995
"Jefferson County, Idaho",05000US16051,0.3681
"Jerome County, Idaho",05000US16053,0.3899
"Kootenai County, Idaho",05000US16055,0.4249
"Latah County, Idaho",05000US16057,0.4639
"Lemhi County, Idaho",05000US16059,0.456
"Lewis County, Idaho",05000US16061,0.3803
"Lincoln County, Idaho",05000US16063,0.3645
"Madison County, Idaho",05000US16065,0.4773
"Minidoka County, Idaho",05000US16067,0.4143
"Nez Perce County, Idaho",05000US16069,0.4188
"Oneida County, Idaho",05000US16071,0.3996
"Owyhee County, Idaho",05000US16073,0.4222
"Payette County, Idaho",05000US16075,0.4051
"Power County, Idaho",05000US16077,0.3536
"Shoshone County, Idaho",05000US16079,0.4009
"Teton County, Idaho",05000US16081,0.3731
"Twin Falls County, Idaho",05000US16083,0.4124
"Valley County, Idaho",05000US16085,0.3884
"Washington County, Idaho",05000US16087,0.4317
"Adams County, Illinois",05000US17001,0.4381
"Alexander County, Illinois",05000US17003,0.4569
"Bond County, Illinois",05000US17005,0.4397
"Boone County, Illinois",05000US17007,0.4164
"Brown County, Illinois",05000US17009,0.3969
"Bureau County, Illinois",05000US17011,0.4416
"Calhoun County, Illinois",05000US17013,0.4323
"Carroll County, Illinois",05000US17015,0.4307
"Cass County, Illinois",05000US17017,0.3937
"Champaign County, Illinois",05000US17019,0.489
"Christian County, Illinois",05000US17021,0.4353
"Clark County, Illinois",05000US17023,0.435
"Clay County, Illinois",05000US17025,0.4032
"Clinton County, Illinois",05000US17027,0.3974
"Coles County, Illinois",05000US17029,0.4868
"Cook County, Illinois",05000US17031,0.4934
"Crawford County, Illinois",05000US17033,0.4326
"Cumberland County, Illinois",05000US17035,0.4051
"DeKalb County, Illinois",05000US17037,0.4274
"De Witt County, Illinois",05000US17039,0.4428
"Douglas County, Illinois",05000US17041,0.397
"DuPage County, Illinois",05000US17043,0.4428
"Edgar County, Illinois",05000US17045,0.4503
"Edwards County, Illinois",05000US17047,0.4057
"Effingham County, Illinois",05000US17049,0.4335
"Fayette County, Illinois",05000US17051,0.4276
"Ford County, Illinois",05000US17053,0.4382
"Franklin County, Illinois",05000US17055,0.4145
"Fulton County, Illinois",05000US17057,0.4046
"Gallatin County, Illinois",05000US17059,0.4879
"Greene County, Illinois",05000US17061,0.4069
"Grundy County, Illinois",05000US17063,0.3872
"Hamilton County, Illinois",05000US17065,0.4232
"Hancock County, Illinois",05000US17067,0.4097
"Hardin County, Illinois",05000US17069,0.4841
"Henderson County, Illinois",05000US17071,0.3814
"Henry County, Illinois",05000US17073,0.4069
"Iroquois County, Illinois",05000US17075,0.4174
"Jackson County, Illinois",05000US17077,0.514
"Jasper County, Illinois",05000US17079,0.3766
"Jefferson County, Illinois",05000US17081,0.451
"Jersey County, Illinois",05000US17083,0.3953
"Jo Daviess County, Illinois",05000US17085,0.432
"Johnson County, Illinois",05000US17087,0.4219
"Kane County, Illinois",05000US17089,0.4268
"Kankakee County, Illinois",05000US17091,0.419
"Kendall County, Illinois",05000US17093,0.3441
"Knox County, Illinois",05000US17095,0.4292
"Lake County, Illinois",05000US17097,0.4709
"LaSalle County, Illinois",05000US17099,0.41
"Lawrence County, Illinois",05000US17101,0.4218
"Lee County, Illinois",05000US17103,0.429
"Livingston County, Illinois",05000US17105,0.3981
"Logan County, Illinois",05000US17107,0.4333
"McDonough County, Illinois",05000US17109,0.4746
"McHenry County, Illinois",05000US17111,0.3934
"McLean County, Illinois",05000US17113,0.446
"Macon County, Illinois",05000US17115,0.4558
"Macoupin County, Illinois",05000US17117,0.3953
"Madison County, Illinois",05000US17119,0.432
"Marion County, Illinois",05000US17121,0.428
"Marshall County, Illinois",05000US17123,0.3935
"Mason County, Illinois",05000US17125,0.4292
"Massac County, Illinois",05000US17127,0.4116
"Menard County, Illinois",05000US17129,0.3837
"Mercer County, Illinois",05000US17131,0.3925
"Monroe County, Illinois",05000US17133,0.3884
"Montgomery County, Illinois",05000US17135,0.4401
"Morgan County, Illinois",05000US17137,0.4079
"Moultrie County, Illinois",05000US17139,0.3955
"Ogle County, Illinois",05000US17141,0.3836
"Peoria County, Illinois",05000US17143,0.4752
"Perry County, Illinois",05000US17145,0.4118
"Piatt County, Illinois",05000US17147,0.3938
"Pike County, Illinois",05000US17149,0.4103
"Pope County, Illinois",05000US17151,0.3871
"Pulaski County, Illinois",05000US17153,0.4585
"Putnam County, Illinois",05000US17155,0.3872
"Randolph County, Illinois",05000US17157,0.395
"Richland County, Illinois",05000US17159,0.4301
"Rock Island County, Illinois",05000US17161,0.4394
"St. Clair County, Illinois",05000US17163,0.4485
"Saline County, Illinois",05000US17165,0.4578
"Sangamon County, Illinois",05000US17167,0.4354
"Schuyler County, Illinois",05000US17169,0.3837
"Scott County, Illinois",05000US17171,0.4418
"Shelby County, Illinois",05000US17173,0.3982
"Stark County, Illinois",05000US17175,0.4327
"Stephenson County, Illinois",05000US17177,0.4219
"Tazewell County, Illinois",05000US17179,0.3986
"Union County, Illinois",05000US17181,0.4152
"Vermilion County, Illinois",05000US17183,0.4279
"Wabash County, Illinois",05000US17185,0.4178
"Warren County, Illinois",05000US17187,0.416
"Washington County, Illinois",05000US17189,0.3793
"Wayne County, Illinois",05000US17191,0.4361
"White County, Illinois",05000US17193,0.4542
"Whiteside County, Illinois",05000US17195,0.415
"Will County, Illinois",05000US17197,0.393
"Williamson County, Illinois",05000US17199,0.4443
"Winnebago County, Illinois",05000US17201,0.4473
"Woodford County, Illinois",05000US17203,0.402
"Adams County, Indiana",05000US18001,0.3836
"Allen County, Indiana",05000US18003,0.4372
"Bartholomew County, Indiana",05000US18005,0.4235
"Benton County, Indiana",05000US18007,0.3733
"Blackford County, Indiana",05000US18009,0.4244
"Boone County, Indiana",05000US18011,0.477
"Brown County, Indiana",05000US18013,0.4252
"Carroll County, Indiana",05000US18015,0.3956
"Cass County, Indiana",05000US18017,0.4311
"Clark County, Indiana",05000US18019,0.4072
"Clay County, Indiana",05000US18021,0.3855
"Clinton County, Indiana",05000US18023,0.3907
"Crawford County, Indiana",05000US18025,0.4101
"Daviess County, Indiana",05000US18027,0.3998
"Dearborn County, Indiana",05000US18029,0.3957
"Decatur County, Indiana",05000US18031,0.3883
"DeKalb County, Indiana",05000US18033,0.3987
"Delaware County, Indiana",05000US18035,0.4624
"Dubois County, Indiana",05000US18037,0.4018
"Elkhart County, Indiana",05000US18039,0.427
"Fayette County, Indiana",05000US18041,0.4361
"Floyd County, Indiana",05000US18043,0.4346
"Fountain County, Indiana",05000US18045,0.3777
"Franklin County, Indiana",05000US18047,0.41
"Fulton County, Indiana",05000US18049,0.4395
"Gibson County, Indiana",05000US18051,0.4039
"Grant County, Indiana",05000US18053,0.4357
"Greene County, Indiana",05000US18055,0.4143
"Hamilton County, Indiana",05000US18057,0.4242
"Hancock County, Indiana",05000US18059,0.3997
"Harrison County, Indiana",05000US18061,0.3982
"Hendricks County, Indiana",05000US18063,0.3705
"Henry County, Indiana",05000US18065,0.4138
"Howard County, Indiana",05000US18067,0.4303
"Huntington County, Indiana",05000US18069,0.3966
"Jackson County, Indiana",05000US18071,0.4024
"Jasper County, Indiana",05000US18073,0.3546
"Jay County, Indiana",05000US18075,0.3933
"Jefferson County, Indiana",05000US18077,0.403
"Jennings County, Indiana",05000US18079,0.3832
"Johnson County, Indiana",05000US18081,0.4018
"Knox County, Indiana",05000US18083,0.4275
"Kosciusko County, Indiana",05000US18085,0.4074
"LaGrange County, Indiana",05000US18087,0.413
"Lake County, Indiana",05000US18089,0.44
"LaPorte County, Indiana",05000US18091,0.4307
"Lawrence County, Indiana",05000US18093,0.4303
"Madison County, Indiana",05000US18095,0.413
"Marion County, Indiana",05000US18097,0.4658
"Marshall County, Indiana",05000US18099,0.4046
"Martin County, Indiana",05000US18101,0.3748
"Miami County, Indiana",05000US18103,0.4083
"Monroe County, Indiana",05000US18105,0.5099
"Montgomery County, Indiana",05000US18107,0.408
"Morgan County, Indiana",05000US18109,0.4036
"Newton County, Indiana",05000US18111,0.4022
"Noble County, Indiana",05000US18113,0.3767
"Ohio County, Indiana",05000US18115,0.4003
"Orange County, Indiana",05000US18117,0.4178
"Owen County, Indiana",05000US18119,0.3926
"Parke County, Indiana",05000US18121,0.411
"Perry County, Indiana",05000US18123,0.3866
"Pike County, Indiana",05000US18125,0.4121
"Porter County, Indiana",05000US18127,0.4039
"Posey County, Indiana",05000US18129,0.4161
"Pulaski County, Indiana",05000US18131,0.4261
"Putnam County, Indiana",05000US18133,0.3906
"Randolph County, Indiana",05000US18135,0.4419
"Ripley County, Indiana",05000US18137,0.3838
"Rush County, Indiana",05000US18139,0.4051
"St. Joseph County, Indiana",05000US18141,0.4469
"Scott County, Indiana",05000US18143,0.3987
"Shelby County, Indiana",05000US18145,0.4059
"Spencer County, Indiana",05000US18147,0.3821
"Starke County, Indiana",05000US18149,0.3859
"Steuben County, Indiana",05000US18151,0.3947
"Sullivan County, Indiana",05000US18153,0.4161
"Switzerland County, Indiana",05000US18155,0.3849
"Tippecanoe County, Indiana",05000US18157,0.4681
"Tipton County, Indiana",05000US18159,0.3704
"Union County, Indiana",05000US18161,0.3813
"Vanderburgh County, Indiana",05000US18163,0.4506
"Vermillion County, Indiana",05000US18165,0.4474
"Vigo County, Indiana",05000US18167,0.4606
"Wabash County, Indiana",05000US18169,0.3969
"Warren County, Indiana",05000US18171,0.4149
"Warrick County, Indiana",05000US18173,0.4261
"Washington County, Indiana",05000US18175,0.4045
"Wayne County, Indiana",05000US18177,0.4542
"Wells County, Indiana",05000US18179,0.3874
"White County, Indiana",05000US18181,0.3925
"Whitley County, Indiana",05000US18183,0.3733
"Allen County, Kansas",05000US20001,0.4133
"Anderson County, Kansas",05000US20003,0.4102
"Atchison County, Kansas",05000US20005,0.4192
"Barber County, Kansas",05000US20007,0.4132
"Barton County, Kansas",05000US20009,0.4487
"Bourbon County, Kansas",05000US20011,0.4228
"Brown County, Kansas",05000US20013,0.4302
"Butler County, Kansas",05000US20015,0.4054
"Chase County, Kansas",05000US20017,0.4335
"Chautauqua County, Kansas",05000US20019,0.4253
"Cherokee County, Kansas",05000US20021,0.3995
"Cheyenne County, Kansas",05000US20023,0.4113
"Clark County, Kansas",05000US20025,0.5039
"Clay County, Kansas",05000US20027,0.4151
"Cloud County, Kansas",05000US20029,0.4155
"Coffey County, Kansas",05000US20031,0.4027
"Comanche County, Kansas",05000US20033,0.4034
"Cowley County, Kansas",05000US20035,0.4209
"Crawford County, Kansas",05000US20037,0.4595
"Decatur County, Kansas",05000US20039,0.3716
"Dickinson County, Kansas",05000US20041,0.3959
"Doniphan County, Kansas",05000US20043,0.3905
"Douglas County, Kansas",05000US20045,0.4656
"Edwards County, Kansas",05000US20047,0.4168
"Elk County, Kansas",05000US20049,0.4116
"Ellis County, Kansas",05000US20051,0.4519
"Ellsworth County, Kansas",05000US20053,0.4011
"Finney County, Kansas",05000US20055,0.4182
"Ford County, Kansas",05000US20057,0.3962
"Franklin County, Kansas",05000US20059,0.3811
"Geary County, Kansas",05000US20061,0.3935
"Gove County, Kansas",05000US20063,0.4121
"Graham County, Kansas",05000US20065,0.437
"Grant County, Kansas",05000US20067,0.4309
"Gray County, Kansas",05000US20069,0.3978
"Greeley County, Kansas",05000US20071,0.4443
"Greenwood County, Kansas",05000US20073,0.4439
"Hamilton County, Kansas",05000US20075,0.4321
"Harper County, Kansas",05000US20077,0.4399
"Harvey County, Kansas",05000US20079,0.3953
"Haskell County, Kansas",05000US20081,0.3973
"Hodgeman County, Kansas",05000US20083,0.4524
"Jackson County, Kansas",05000US20085,0.3733
"Jefferson County, Kansas",05000US20087,0.3718
"Jewell County, Kansas",05000US20089,0.4119
"Johnson County, Kansas",05000US20091,0.4347
"Kearny County, Kansas",05000US20093,0.3501
"Kingman County, Kansas",05000US20095,0.3801
"Kiowa County, Kansas",05000US20097,0.4398
"Labette County, Kansas",05000US20099,0.454
"Lane County, Kansas",05000US20101,0.4341
"Leavenworth County, Kansas",05000US20103,0.4059
"Lincoln County, Kansas",05000US20105,0.4154
"Linn County, Kansas",05000US20107,0.4635
"Logan County, Kansas",05000US20109,0.4176
"Lyon County, Kansas",05000US20111,0.419
"McPherson County, Kansas",05000US20113,0.4031
"Marion County, Kansas",05000US20115,0.3761
"Marshall County, Kansas",05000US20117,0.4041
"Meade County, Kansas",05000US20119,0.4048
"Miami County, Kansas",05000US20121,0.3957
"Mitchell County, Kansas",05000US20123,0.4058
"Montgomery County, Kansas",05000US20125,0.4441
"Morris County, Kansas",05000US20127,0.4229
"Morton County, Kansas",05000US20129,0.415
"Nemaha County, Kansas",05000US20131,0.4288
"Neosho County, Kansas",05000US20133,0.4067
"Ness County, Kansas",05000US20135,0.4648
"Norton County, Kansas",05000US20137,0.3978
"Osage County, Kansas",05000US20139,0.3857
"Osborne County, Kansas",05000US20141,0.4885
"Ottawa County, Kansas",05000US20143,0.3652
"Pawnee County, Kansas",05000US20145,0.384
"Phillips County, Kansas",05000US20147,0.408
"Pottawatomie County, Kansas",05000US20149,0.399
"Pratt County, Kansas",05000US20151,0.4708
"Rawlins County, Kansas",05000US20153,0.4352
"Reno County, Kansas",05000US20155,0.4302
"Republic County, Kansas",05000US20157,0.4308
"Rice County, Kansas",05000US20159,0.4195
"Riley County, Kansas",05000US20161,0.4716
"Rooks County, Kansas",05000US20163,0.4185
"Rush County, Kansas",05000US20165,0.4121
"Russell County, Kansas",05000US20167,0.4973
"Saline County, Kansas",05000US20169,0.4212
"Scott County, Kansas",05000US20171,0.3565
"Sedgwick County, Kansas",05000US20173,0.4419
"Seward County, Kansas",05000US20175,0.3803
"Shawnee County, Kansas",05000US20177,0.4411
"Sheridan County, Kansas",05000US20179,0.4001
"Sherman County, Kansas",05000US20181,0.3976
"Smith County, Kansas",05000US20183,0.4429
"Stafford County, Kansas",05000US20185,0.3967
"Stanton County, Kansas",05000US20187,0.3733
"Stevens County, Kansas",05000US20189,0.4115
"Sumner County, Kansas",05000US20191,0.4026
"Thomas County, Kansas",05000US20193,0.4581
"Trego County, Kansas",05000US20195,0.371
"Wabaunsee County, Kansas",05000US20197,0.3407
"Wallace County, Kansas",05000US20199,0.3975
"Washington County, Kansas",05000US20201,0.3887
"Wichita County, Kansas",05000US20203,0.3643
"Wilson County, Kansas",05000US20205,0.3886
"Woodson County, Kansas",05000US20207,0.47
"Wyandotte County, Kansas",05000US20209,0.4391
"Adair County, Kentucky",05000US21001,0.4545
"Allen County, Kentucky",05000US21003,0.4317
"Anderson County, Kentucky",05000US21005,0.3846
"Ballard County, Kentucky",05000US21007,0.4606
"Barren County, Kentucky",05000US21009,0.4417
"Bath County, Kentucky",05000US21011,0.4706
"Bell County, Kentucky",05000US21013,0.4967
"Boone County, Kentucky",05000US21015,0.3939
"Bourbon County, Kentucky",05000US21017,0.4649
"Boyd County, Kentucky",05000US21019,0.4805
"Boyle County, Kentucky",05000US21021,0.4672
"Bracken County, Kentucky",05000US21023,0.4508
"Breathitt County, Kentucky",05000US21025,0.5052
"Breckinridge County, Kentucky",05000US21027,0.4088
"Bullitt County, Kentucky",05000US21029,0.377
"Butler County, Kentucky",05000US21031,0.4356
"Caldwell County, Kentucky",05000US21033,0.4541
"Calloway County, Kentucky",05000US21035,0.4583
"Campbell County, Kentucky",05000US21037,0.4298
"Carlisle County, Kentucky",05000US21039,0.3952
"Carroll County, Kentucky",05000US21041,0.4582
"Carter County, Kentucky",05000US21043,0.455
"Casey County, Kentucky",05000US21045,0.4482
"Christian County, Kentucky",05000US21047,0.4365
"Clark County, Kentucky",05000US21049,0.4441
"Clay County, Kentucky",05000US21051,0.4769
"Clinton County, Kentucky",05000US21053,0.4802
"Crittenden County, Kentucky",05000US21055,0.5032
"Cumberland County, Kentucky",05000US21057,0.4325
"Daviess County, Kentucky",05000US21059,0.4321
"Edmonson County, Kentucky",05000US21061,0.4317
"Elliott County, Kentucky",05000US21063,0.4651
"Estill County, Kentucky",05000US21065,0.4767
"Fayette County, Kentucky",05000US21067,0.489
"Fleming County, Kentucky",05000US21069,0.4479
"Floyd County, Kentucky",05000US21071,0.4748
"Franklin County, Kentucky",05000US21073,0.4251
"Fulton County, Kentucky",05000US21075,0.4413
"Gallatin County, Kentucky",05000US21077,0.3953
"Garrard County, Kentucky",05000US21079,0.3874
"Grant County, Kentucky",05000US21081,0.4179
"Graves County, Kentucky",05000US21083,0.4607
"Grayson County, Kentucky",05000US21085,0.4657
"Green County, Kentucky",05000US21087,0.5108
"Greenup County, Kentucky",05000US21089,0.4505
"Hancock County, Kentucky",05000US21091,0.3791
"Hardin County, Kentucky",05000US21093,0.413
"Harlan County, Kentucky",05000US21095,0.4769
"Harrison County, Kentucky",05000US21097,0.4652
"Hart County, Kentucky",05000US21099,0.5036
"Henderson County, Kentucky",05000US21101,0.4408
"Henry County, Kentucky",05000US21103,0.4237
"Hickman County, Kentucky",05000US21105,0.4052
"Hopkins County, Kentucky",05000US21107,0.4575
"Jackson County, Kentucky",05000US21109,0.4938
"Jefferson County, Kentucky",05000US21111,0.4761
"Jessamine County, Kentucky",05000US21113,0.4976
"Johnson County, Kentucky",05000US21115,0.4795
"Kenton County, Kentucky",05000US21117,0.4394
"Knott County, Kentucky",05000US21119,0.4557
"Knox County, Kentucky",05000US21121,0.484
"Larue County, Kentucky",05000US21123,0.43
"Laurel County, Kentucky",05000US21125,0.4781
"Lawrence County, Kentucky",05000US21127,0.457
"Lee County, Kentucky",05000US21129,0.5223
"Leslie County, Kentucky",05000US21131,0.4716
"Letcher County, Kentucky",05000US21133,0.4751
"Lewis County, Kentucky",05000US21135,0.4748
"Lincoln County, Kentucky",05000US21137,0.443
"Livingston County, Kentucky",05000US21139,0.4002
"Logan County, Kentucky",05000US21141,0.4369
"Lyon County, Kentucky",05000US21143,0.43
"McCracken County, Kentucky",05000US21145,0.4688
"McCreary County, Kentucky",05000US21147,0.4427
"McLean County, Kentucky",05000US21149,0.4285
"Madison County, Kentucky",05000US21151,0.4508
"Magoffin County, Kentucky",05000US21153,0.4843
"Marion County, Kentucky",05000US21155,0.4468
"Marshall County, Kentucky",05000US21157,0.4063
"Martin County, Kentucky",05000US21159,0.4786
"Mason County, Kentucky",05000US21161,0.475
"Meade County, Kentucky",05000US21163,0.3958
"Menifee County, Kentucky",05000US21165,0.4645
"Mercer County, Kentucky",05000US21167,0.4565
"Metcalfe County, Kentucky",05000US21169,0.4278
"Monroe County, Kentucky",05000US21171,0.4689
"Montgomery County, Kentucky",05000US21173,0.477
"Morgan County, Kentucky",05000US21175,0.478
"Muhlenberg County, Kentucky",05000US21177,0.4468
"Nelson County, Kentucky",05000US21179,0.4368
"Nicholas County, Kentucky",05000US21181,0.4097
"Ohio County, Kentucky",05000US21183,0.4417
"Oldham County, Kentucky",05000US21185,0.4228
"Owen County, Kentucky",05000US21187,0.4329
"Owsley County, Kentucky",05000US21189,0.4949
"Pendleton County, Kentucky",05000US21191,0.4243
"Perry County, Kentucky",05000US21193,0.5032
"Pike County, Kentucky",05000US21195,0.471
"Powell County, Kentucky",05000US21197,0.4627
"Pulaski County, Kentucky",05000US21199,0.4981
"Robertson County, Kentucky",05000US21201,0.429
"Rockcastle County, Kentucky",05000US21203,0.4657
"Rowan County, Kentucky",05000US21205,0.4753
"Russell County, Kentucky",05000US21207,0.4889
"Scott County, Kentucky",05000US21209,0.4118
"Shelby County, Kentucky",05000US21211,0.4145
"Simpson County, Kentucky",05000US21213,0.4168
"Spencer County, Kentucky",05000US21215,0.3492
"Taylor County, Kentucky",05000US21217,0.4307
"Todd County, Kentucky",05000US21219,0.41
"Trigg County, Kentucky",05000US21221,0.4676
"Trimble County, Kentucky",05000US21223,0.3677
"Union County, Kentucky",05000US21225,0.4297
"Warren County, Kentucky",05000US21227,0.4679
"Washington County, Kentucky",05000US21229,0.4058
"Wayne County, Kentucky",05000US21231,0.4734
"Webster County, Kentucky",05000US21233,0.4214
"Whitley County, Kentucky",05000US21235,0.4645
"Wolfe County, Kentucky",05000US21237,0.5014
"Woodford County, Kentucky",05000US21239,0.4385
"Acadia Parish, Louisiana",05000US22001,0.4421
"Allen Parish, Louisiana",05000US22003,0.4381
"Ascension Parish, Louisiana",05000US22005,0.4044
"Assumption Parish, Louisiana",05000US22007,0.4419
"Avoyelles Parish, Louisiana",05000US22009,0.4762
"Beauregard Parish, Louisiana",05000US22011,0.4286
"Bienville Parish, Louisiana",05000US22013,0.4836
"Bossier Parish, Louisiana",05000US22015,0.4393
"Caddo Parish, Louisiana",05000US22017,0.5001
"Calcasieu Parish, Louisiana",05000US22019,0.4717
"Caldwell Parish, Louisiana",05000US22021,0.5038
"Cameron Parish, Louisiana",05000US22023,0.3988
"Catahoula Parish, Louisiana",05000US22025,0.4947
"Claiborne Parish, Louisiana",05000US22027,0.4831
"Concordia Parish, Louisiana",05000US22029,0.5008
"De Soto Parish, Louisiana",05000US22031,0.463
"East Baton Rouge Parish, Louisiana",05000US22033,0.4851
"East Carroll Parish, Louisiana",05000US22035,0.526
"East Feliciana Parish, Louisiana",05000US22037,0.4653
"Evangeline Parish, Louisiana",05000US22039,0.4838
"Franklin Parish, Louisiana",05000US22041,0.482
"Grant Parish, Louisiana",05000US22043,0.4461
"Iberia Parish, Louisiana",05000US22045,0.4745
"Iberville Parish, Louisiana",05000US22047,0.5069
"Jackson Parish, Louisiana",05000US22049,0.4364
"Jefferson Parish, Louisiana",05000US22051,0.4643
"Jefferson Davis Parish, Louisiana",05000US22053,0.4586
"Lafayette Parish, Louisiana",05000US22055,0.4946
"Lafourche Parish, Louisiana",05000US22057,0.4574
"LaSalle Parish, Louisiana",05000US22059,0.4363
"Lincoln Parish, Louisiana",05000US22061,0.5234
"Livingston Parish, Louisiana",05000US22063,0.4126
"Madison Parish, Louisiana",05000US22065,0.5137
"Morehouse Parish, Louisiana",05000US22067,0.4614
"Natchitoches Parish, Louisiana",05000US22069,0.5288
"Orleans Parish, Louisiana",05000US22071,0.5521
"Ouachita Parish, Louisiana",05000US22073,0.4962
"Plaquemines Parish, Louisiana",05000US22075,0.4156
"Pointe Coupee Parish, Louisiana",05000US22077,0.4387
"Rapides Parish, Louisiana",05000US22079,0.4722
"Red River Parish, Louisiana",05000US22081,0.4941
"Richland Parish, Louisiana",05000US22083,0.4432
"Sabine Parish, Louisiana",05000US22085,0.4933
"St. Bernard Parish, Louisiana",05000US22087,0.4303
"St. Charles Parish, Louisiana",05000US22089,0.4069
"St. Helena Parish, Louisiana",05000US22091,0.4627
"St. James Parish, Louisiana",05000US22093,0.4454
"St. John the Baptist Parish, Louisiana",05000US22095,0.4093
"St. Landry Parish, Louisiana",05000US22097,0.4921
"St. Martin Parish, Louisiana",05000US22099,0.4578
"St. Mary Parish, Louisiana",05000US22101,0.4554
"St. Tammany Parish, Louisiana",05000US22103,0.4502
"Tangipahoa Parish, Louisiana",05000US22105,0.4661
"Tensas Parish, Louisiana",05000US22107,0.4735
"Terrebonne Parish, Louisiana",05000US22109,0.4454
"Union Parish, Louisiana",05000US22111,0.4617
"Vermilion Parish, Louisiana",05000US22113,0.4602
"Vernon Parish, Louisiana",05000US22115,0.3946
"Washington Parish, Louisiana",05000US22117,0.4926
"Webster Parish, Louisiana",05000US22119,0.4604
"West Baton Rouge Parish, Louisiana",05000US22121,0.4279
"West Carroll Parish, Louisiana",05000US22123,0.4738
"West Feliciana Parish, Louisiana",05000US22125,0.448
"Winn Parish, Louisiana",05000US22127,0.4586
"Barnstable County, Massachusetts",05000US25001,0.4542
"Berkshire County, Massachusetts",05000US25003,0.4744
"Bristol County, Massachusetts",05000US25005,0.4487
"Dukes County, Massachusetts",05000US25007,0.4573
"Essex County, Massachusetts",05000US25009,0.4755
"Franklin County, Massachusetts",05000US25011,0.4176
"Hampden County, Massachusetts",05000US25013,0.4598
"Hampshire County, Massachusetts",05000US25015,0.4372
"Middlesex County, Massachusetts",05000US25017,0.4665
"Nantucket County, Massachusetts",05000US25019,0.4955
"Norfolk County, Massachusetts",05000US25021,0.4731
"Plymouth County, Massachusetts",05000US25023,0.4336
"Suffolk County, Massachusetts",05000US25025,0.5245
"Worcester County, Massachusetts",05000US25027,0.4351
"Allegany County, Maryland",05000US24001,0.4576
"Anne Arundel County, Maryland",05000US24003,0.4091
"Baltimore County, Maryland",05000US24005,0.4389
"Calvert County, Maryland",05000US24009,0.371
"Caroline County, Maryland",05000US24011,0.3971
"Carroll County, Maryland",05000US24013,0.3858
"Cecil County, Maryland",05000US24015,0.4052
"Charles County, Maryland",05000US24017,0.3698
"Dorchester County, Maryland",05000US24019,0.4526
"Frederick County, Maryland",05000US24021,0.3879
