date,pm25,aqi,tweet_id
03-21-2012 09:00,0.0,0,182272951503163392
03-21-2012 08:00,252.0,302,182257864264531968
03-21-2012 08:00,0.0,0,182257859545931776
03-21-2012 07:00,217.0,267,182242755295195136
03-21-2012 07:00,0.0,0,182242750618546176
03-21-2012 06:00,193.0,243,182227656325070848
03-21-2012 06:00,0.0,0,182227651497443329
03-21-2012 05:00,180.0,230,182212562463625218
03-21-2012 05:00,0.0,0,182212557824720898
03-21-2012 04:00,193.0,243,182197457252401152
03-21-2012 04:00,0.0,0,182197452542181376
03-21-2012 03:00,188.0,238,182182360756912128
03-21-2012 03:00,0.0,0,182182356067680256
03-21-2012 02:00,201.0,251,182167258896928768
03-21-2012 02:00,0.0,0,182167253821829120
03-21-2012 01:00,202.0,252,182152155623473153
03-21-2012 01:00,0.0,0,182152150397362177
03-21-2012 00:00,187.0,237,182137053104971776
03-21-2012 00:00,0.0,0,182137048478646273
03-20-2012 23:00,163.0,213,182121986812674049
03-20-2012 23:00,0.0,0,182121976909934592
03-20-2012 22:00,133.0,190,182106886219382784
03-20-2012 22:00,0.0,0,182106876928991232
03-20-2012 21:00,126.0,186,182091755611619328
03-20-2012 21:00,0.0,0,182091750515539968
03-20-2012 20:00,94.0,167,182076659623665664
03-20-2012 19:00,82.0,161,182061556094353408
03-20-2012 19:00,0.0,0,182061550604005376
03-20-2012 18:00,79.0,159,182046451340296192
03-20-2012 18:00,0.0,0,182046446651056128
03-20-2012 17:00,90.0,165,182031349090234368
03-20-2012 17:00,0.0,0,182031344547799042
03-20-2012 16:00,104.0,173,182016270747701249
03-20-2012 16:00,0.0,0,182016260383588352
03-20-2012 15:00,143.0,196,182001151863029760
03-20-2012 15:00,0.0,0,182001147240914944
03-20-2012 14:00,129.0,188,181986050070159360
03-20-2012 14:00,0.0,0,181986045347377153
03-20-2012 13:00,101.0,171,181970949896282112
03-20-2012 13:00,0.0,0,181970945110589440
03-20-2012 12:00,107.0,175,181955853841215489
03-20-2012 12:00,0.0,0,181955847226789889
03-20-2012 11:00,158.0,208,181940747816284160
03-20-2012 11:00,0.0,0,181940743085109248
03-20-2012 10:00,166.0,216,181925649731166208
03-20-2012 10:00,0.0,0,181925644953853952
03-20-2012 09:00,155.0,205,181910561108398080
03-20-2012 09:00,0.0,0,181910556238823424
03-20-2012 08:00,159.0,209,181895448334835713
03-20-2012 08:00,0.0,0,181895443079372800
03-20-2012 07:00,162.0,212,181880346822967296
03-20-2012 07:00,0.0,0,181880342028877824
03-20-2012 06:00,164.0,214,181865246900752384
03-20-2012 06:00,0.0,0,181865242186366976
03-20-2012 05:00,166.0,216,181850146588475392
03-20-2012 05:00,0.0,0,181850141735665664
03-20-2012 04:00,172.0,222,181835054048219136
03-20-2012 04:00,0.0,0,181835049275105280
03-20-2012 03:00,142.0,195,181819947704516610
03-20-2012 03:00,0.0,0,181819942935609345
03-20-2012 02:00,134.0,191,181804845555126272
03-20-2012 02:00,0.0,0,181804840790396928
03-20-2012 01:00,137.0,192,181789763982991362
03-20-2012 01:00,0.0,0,181789759016943616
03-20-2012 00:00,125.0,185,181774700479913985
03-20-2012 00:00,0.0,0,181774695476113410
03-19-2012 23:00,106.0,174,181759724868481024
03-19-2012 23:00,0.0,0,181759717796884480
03-19-2012 20:00,100.0,171,181714331694673920
03-19-2012 20:00,0.0,0,181714326648918017
03-19-2012 19:00,100.0,171,181699227989192705
03-19-2012 19:00,0.0,0,181699222989582336
03-19-2012 18:00,91.0,166,181684040854814720
03-19-2012 18:00,0.0,0,181684035511255040
03-19-2012 17:00,101.0,171,181668939284221952
03-19-2012 17:00,0.0,0,181668934083280896
03-19-2012 16:00,114.0,179,181653867002466304
03-19-2012 16:00,0.0,0,181653858978770944
03-19-2012 15:00,128.0,187,181638738831622144
03-19-2012 15:00,0.0,0,181638733941055488
03-19-2012 14:00,154.0,204,181623637504311296
03-19-2012 14:00,0.0,0,181623632689250305
03-19-2012 13:00,143.0,196,181608540719419392
03-19-2012 13:00,0.0,0,181608535854022656
